id,postal_cd,country_cd,city_name,state_abbrv,latitude,longitude
12266,29452,US,Jacksonboro,SC,32.7401500000,-80.4958520000
12267,29453,US,Jamestown,SC,33.2055600000,-79.6197870000
12268,29455,US,Johns Island,SC,32.7186630000,-80.0980450000
12269,29456,US,Ladson,SC,32.9902070000,-80.1171380000
12270,29457,US,Johns Island,SC,32.7924000000,-80.1083000000
12271,29458,US,Mc Clellanville,SC,33.1076530000,-79.4797850000
12272,29461,US,Moncks Corner,SC,33.1520230000,-80.0159960000
12273,29464,US,Mount Pleasant,SC,32.8214940000,-79.8523620000
12274,29465,US,Mount Pleasant,SC,32.7939000000,-79.8628000000
12275,29466,US,Mount Pleasant,SC,32.8617840000,-79.7957620000
12276,29468,US,Pineville,SC,33.3908030000,-80.0911040000
12277,29469,US,Pinopolis,SC,33.2458280000,-80.1047550000
12278,29470,US,Ravenel,SC,32.8256880000,-80.2386400000
12279,29471,US,Reevesville,SC,33.1828720000,-80.6698440000
12280,29472,US,Ridgeville,SC,33.0555240000,-80.3087500000
12281,29474,US,Round O,SC,32.9151720000,-80.5171380000
12282,29475,US,Ruffin,SC,32.9659920000,-80.8167320000
12283,29476,US,Russellville,SC,33.3968000000,-79.9717000000
12284,29477,US,Saint George,SC,33.1765900000,-80.5813970000
12285,29479,US,Saint Stephen,SC,33.3955320000,-79.9528620000
12286,29481,US,Smoaks,SC,33.1175820000,-80.8058160000
12287,29482,US,Sullivans Island,SC,32.7645500000,-79.8395680000
12288,29483,US,Summerville,SC,33.0964300000,-80.1952700000
12289,29484,US,Summerville,SC,33.0184000000,-80.1756000000
12290,29485,US,Summerville,SC,32.9479230000,-80.1891610000
12291,29487,US,Wadmalaw Island,SC,32.6509980000,-80.1713740000
12292,29488,US,Walterboro,SC,32.9183540000,-80.6993160000
12293,29492,US,Charleston,SC,32.9131220000,-79.8640330000
12294,29493,US,Williams,SC,33.0388700000,-80.8384500000
12295,29501,US,Florence,SC,34.2133960000,-79.8206160000
12296,29502,US,Florence,SC,34.1954000000,-79.7629000000
12297,29503,US,Florence,SC,34.1954000000,-79.7629000000
12298,29504,US,Florence,SC,34.1954000000,-79.7629000000
12299,29505,US,Florence,SC,34.1210820000,-79.6892420000
12300,29506,US,Florence,SC,34.1918340000,-79.6415070000
12301,29510,US,Andrews,SC,33.4554900000,-79.6348840000
12302,29511,US,Aynor,SC,33.9748860000,-79.1165680000
12303,29512,US,Bennettsville,SC,34.6333550000,-79.7073020000
12304,29516,US,Blenheim,SC,34.4283940000,-79.6492010000
12305,29518,US,Cades,SC,33.7853460000,-79.8182460000
12306,29519,US,Centenary,SC,34.0273420000,-79.3685800000
12307,29520,US,Cheraw,SC,34.6661200000,-79.9106200000
12308,29525,US,Clio,SC,34.5445600000,-79.5338360000
12309,29526,US,Conway,SC,33.8701760000,-78.9847690000
12310,29527,US,Conway,SC,33.7625950000,-79.1532400000
12311,29528,US,Conway,SC,33.8364000000,-79.0483000000
12312,29530,US,Coward,SC,33.9853340000,-79.7423460000
12313,29532,US,Darlington,SC,34.2796160000,-79.8400080000
12314,29536,US,Dillon,SC,34.4237400000,-79.3722820000
12315,29540,US,Darlington,SC,34.3896590000,-79.8695140000
12316,29541,US,Effingham,SC,34.0672650000,-79.7264880000
12317,29543,US,Fork,SC,34.2874740000,-79.2654580000
12318,29544,US,Galivants Ferry,SC,33.9942980000,-79.1812320000
12319,29545,US,Green Sea,SC,34.1716630000,-78.9727660000
12320,29546,US,Gresham,SC,33.8645830000,-79.3536910000
12321,29547,US,Hamer,SC,34.4955060000,-79.3341560000
12322,29550,US,Hartsville,SC,34.3945860000,-80.0817460000
12323,29551,US,Hartsville,SC,34.3736000000,-80.0738000000
12324,29554,US,Hemingway,SC,33.6959330000,-79.3932980000
12325,29555,US,Johnsonville,SC,33.8618620000,-79.4752820000
12326,29556,US,Kingstree,SC,33.6850380000,-79.7780580000
12327,29560,US,Lake City,SC,33.8518020000,-79.7497980000
12328,29563,US,Lake View,SC,34.3647140000,-79.2147660000
12329,29564,US,Lane,SC,33.4319400000,-79.8251430000
12330,29565,US,Latta,SC,34.3598940000,-79.4848360000
12331,29566,US,Little River,SC,33.8862340000,-78.6522000000
12332,29567,US,Little Rock,SC,34.5488480000,-79.4339470000
12333,29568,US,Longs,SC,33.8949210000,-78.7736580000
12334,29569,US,Loris,SC,34.0228780000,-78.9131560000
12335,29570,US,Mc Coll,SC,34.6801210000,-79.5532560000
12336,29571,US,Marion,SC,34.1321720000,-79.4221740000
12337,29572,US,Myrtle Beach,SC,33.7654290000,-78.7956920000
12338,29574,US,Mullins,SC,34.1577950000,-79.2546260000
12339,29575,US,Myrtle Beach,SC,33.6278900000,-78.9673280000
12340,29576,US,Murrells Inlet,SC,33.5630280000,-79.0542580000
12341,29577,US,Myrtle Beach,SC,33.6981130000,-78.9033380000
12342,29578,US,Myrtle Beach,SC,33.6889000000,-78.8867000000
12343,29579,US,Myrtle Beach,SC,33.7442350000,-78.9094530000
12344,29580,US,Nesmith,SC,33.6177100000,-79.5707800000
12345,29581,US,Nichols,SC,34.2128740000,-79.1112280000
12346,29582,US,North Myrtle Beach,SC,33.8347820000,-78.6620500000
12347,29583,US,Pamplico,SC,33.9715240000,-79.5770700000
12348,29584,US,Patrick,SC,34.5906340000,-80.0648680000
12349,29585,US,Pawleys Island,SC,33.4627060000,-79.1148100000
12350,29587,US,Myrtle Beach,SC,33.6889000000,-78.8867000000
12351,29588,US,Myrtle Beach,SC,33.6776880000,-79.0289380000
12352,29589,US,Rains,SC,34.0949660000,-79.3176970000
12353,29590,US,Salters,SC,33.5611010000,-79.8378540000
12354,29591,US,Scranton,SC,33.9352510000,-79.7694240000
12355,29592,US,Sellers,SC,34.3009380000,-79.4810240000
12356,29593,US,Society Hill,SC,34.4652720000,-79.8619300000
12357,29594,US,Tatum,SC,34.6440920000,-79.5864280000
12358,29596,US,Wallace,SC,34.7104250000,-79.8259260000
12359,29597,US,North Myrtle Beach,SC,33.8127000000,-78.6864000000
12360,29598,US,North Myrtle Beach,SC,33.8147000000,-78.6856000000
12361,29601,US,Greenville,SC,34.8479640000,-82.4010360000
12362,29602,US,Greenville,SC,34.8526000000,-82.3943000000
12363,29603,US,Greenville,SC,34.8526000000,-82.3943000000
