id,postal_cd,country_cd,city_name,state_abbrv,latitude,longitude
12954,30540,US,Ellijay,GA,34.7090860000,-84.5241670000
12955,30541,US,Epworth,GA,34.9216110000,-84.4963840000
12956,30542,US,Flowery Branch,GA,34.1709320000,-83.9181010000
12957,30543,US,Gillsville,GA,34.2871260000,-83.6449350000
12958,30545,US,Helen,GA,34.7308860000,-83.7682260000
12959,30546,US,Hiawassee,GA,34.8914530000,-83.6861760000
12960,30547,US,Homer,GA,34.3629820000,-83.4587660000
12961,30548,US,Hoschton,GA,34.0976480000,-83.7768340000
12962,30549,US,Jefferson,GA,34.0963640000,-83.5745610000
12963,30552,US,Lakemont,GA,34.7634420000,-83.4447200000
12964,30553,US,Lavonia,GA,34.4372200000,-83.0838500000
12965,30554,US,Lula,GA,34.4071700000,-83.6453580000
12966,30555,US,Mc Caysville,GA,34.9638280000,-84.4338300000
12967,30557,US,Martin,GA,34.4981600000,-83.1976920000
12968,30558,US,Maysville,GA,34.2831280000,-83.5775840000
12969,30559,US,Mineral Bluff,GA,34.9355180000,-84.2501100000
12970,30560,US,Morganton,GA,34.8820010000,-84.1912890000
12971,30562,US,Mountain City,GA,34.9196110000,-83.3856460000
12972,30563,US,Mount Airy,GA,34.5538950000,-83.4618810000
12973,30564,US,Murrayville,GA,34.4725750000,-83.8971770000
12974,30565,US,Nicholson,GA,34.0863080000,-83.4144020000
12975,30566,US,Oakwood,GA,34.2380140000,-83.8946320000
12976,30567,US,Pendergrass,GA,34.1906750000,-83.6792790000
12977,30568,US,Rabun Gap,GA,34.9533570000,-83.4103060000
12978,30571,US,Sautee Nacoochee,GA,34.7187090000,-83.7067860000
12979,30572,US,Suches,GA,34.7401120000,-84.0648340000
12980,30573,US,Tallulah Falls,GA,34.7361000000,-83.3915000000
12981,30575,US,Talmo,GA,34.1945260000,-83.7162760000
12982,30576,US,Tiger,GA,34.8112040000,-83.4369190000
12983,30577,US,Toccoa,GA,34.5507620000,-83.3080860000
12984,30580,US,Turnerville,GA,34.6918000000,-83.4259000000
12985,30581,US,Wiley,GA,34.7954630000,-83.4222080000
12986,30582,US,Young Harris,GA,34.9302650000,-83.9000790000
12987,30597,US,Dahlonega,GA,34.5286860000,-83.9845920000
12988,30598,US,Toccoa Falls,GA,34.6020250000,-83.3615680000
12989,30599,US,Commerce,GA,34.2038000000,-83.4573000000
12990,30601,US,Athens,GA,34.0017400000,-83.3508230000
12991,30602,US,Athens,GA,33.9494160000,-83.3762260000
12992,30603,US,Athens,GA,33.9605000000,-83.3784000000
12993,30604,US,Athens,GA,33.9605000000,-83.3784000000
12994,30605,US,Athens,GA,33.9031550000,-83.3229280000
12995,30606,US,Athens,GA,33.9374400000,-83.4361100000
12996,30607,US,Athens,GA,34.0274710000,-83.4499540000
12997,30608,US,Athens,GA,33.9605000000,-83.3784000000
12998,30609,US,Athens,GA,33.8955900000,-83.3744960000
12999,30612,US,Athens,GA,33.9605000000,-83.3784000000
13000,30619,US,Arnoldsville,GA,33.8720190000,-83.2345370000
13001,30620,US,Bethlehem,GA,33.9279520000,-83.7662430000
